pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
371,14,82,2,0,
371,14,111,2,0,
371,14,203,2,0,
371,14,239,2,0,
371,14,349,2,0,
371,14,406,2,0,
371,14,407,2,0,
371,14,424,2,0,
371,14,173,3,0,
371,14,200,3,0,
371,14,214,3,0,
371,14,304,3,0,
371,14,406,3,0,
371,14,428,3,0,
371,14,434,3,0,
371,14,15,4,0,
371,14,46,4,0,
371,14,53,4,0,
371,14,70,4,0,
371,14,92,4,0,
371,14,104,4,0,
371,14,126,4,0,
371,14,156,4,0,
371,14,157,4,0,
371,14,164,4,0,
371,14,182,4,0,
371,14,207,4,0,
371,14,213,4,0,
371,14,216,4,0,
371,14,218,4,0,
371,14,237,4,0,
371,14,240,4,0,
371,14,241,4,0,
371,14,249,4,0,
371,14,263,4,0,
371,14,280,4,0,
371,14,317,4,0,
371,14,332,4,0,
371,14,337,4,0,
371,14,421,4,0,
371,14,468,4,0,
371,14,496,4,0,
371,14,510,4,0,
372,14,99,1,1,1
372,14,44,1,1,2
372,14,43,1,1,3
372,14,29,1,1,4
372,14,44,1,5,
372,14,43,1,10,
372,14,29,1,16,
372,14,116,1,20,
372,14,52,1,25,
372,14,182,1,30,
372,14,225,1,32,
372,14,428,1,37,
372,14,184,1,43,
372,14,242,1,50,
372,14,337,1,55,
372,14,38,1,61,
372,14,173,3,0,
372,14,200,3,0,
372,14,214,3,0,
372,14,304,3,0,
372,14,334,3,0,
372,14,406,3,0,
372,14,428,3,0,
372,14,434,3,0,
372,14,15,4,0,
372,14,46,4,0,
372,14,53,4,0,
372,14,70,4,0,
372,14,92,4,0,
372,14,104,4,0,
372,14,126,4,0,
372,14,156,4,0,
372,14,157,4,0,
372,14,164,4,0,
372,14,182,4,0,
372,14,207,4,0,
372,14,213,4,0,
372,14,216,4,0,
372,14,218,4,0,
372,14,237,4,0,
372,14,240,4,0,
372,14,241,4,0,
372,14,249,4,0,
372,14,263,4,0,
372,14,280,4,0,
372,14,317,4,0,
372,14,332,4,0,
372,14,337,4,0,
372,14,421,4,0,
372,14,468,4,0,
372,14,496,4,0,
372,14,510,4,0,
373,14,424,1,1,1
373,14,422,1,1,2
373,14,99,1,1,3
373,14,44,1,1,4
373,14,43,1,1,5
373,14,29,1,1,6
373,14,44,1,5,
373,14,43,1,10,
373,14,29,1,16,
373,14,116,1,20,
373,14,52,1,25,
373,14,182,1,30,
373,14,225,1,32,
373,14,428,1,37,
373,14,184,1,43,
373,14,19,1,50,
373,14,242,1,53,
373,14,337,1,61,
373,14,38,1,70,
373,14,525,1,80,
373,14,173,3,0,
373,14,200,3,0,
373,14,214,3,0,
373,14,231,3,0,
373,14,257,3,0,
373,14,304,3,0,
373,14,355,3,0,
373,14,366,3,0,
373,14,401,3,0,
373,14,406,3,0,
373,14,428,3,0,
373,14,434,3,0,
373,14,15,4,0,
373,14,19,4,0,
373,14,46,4,0,
373,14,53,4,0,
373,14,63,4,0,
373,14,70,4,0,
373,14,89,4,0,
373,14,92,4,0,
373,14,104,4,0,
373,14,126,4,0,
373,14,156,4,0,
373,14,157,4,0,
373,14,164,4,0,
373,14,182,4,0,
373,14,207,4,0,
373,14,213,4,0,
373,14,216,4,0,
373,14,218,4,0,
373,14,237,4,0,
373,14,240,4,0,
373,14,241,4,0,
373,14,249,4,0,
373,14,263,4,0,
373,14,280,4,0,
373,14,317,4,0,
373,14,332,4,0,
373,14,337,4,0,
373,14,416,4,0,
373,14,421,4,0,
373,14,444,4,0,
373,14,468,4,0,
373,14,496,4,0,
373,14,510,4,0,
373,14,523,4,0,
373,14,525,4,0,
374,14,36,1,1,
374,14,334,3,0,
374,14,428,3,0,
374,14,442,3,0,
375,14,393,1,1,1
375,14,36,1,1,2
375,14,232,1,1,3
375,14,93,1,1,4
375,14,93,1,20,1
375,14,232,1,20,2
375,14,228,1,23,
375,14,357,1,26,
375,14,428,1,29,
375,14,418,1,32,
375,14,184,1,35,
375,14,97,1,38,
375,14,94,1,41,
375,14,309,1,44,
375,14,334,1,47,
375,14,63,1,50,
375,14,8,3,0,
375,14,9,3,0,
375,14,173,3,0,
375,14,196,3,0,
375,14,214,3,0,
375,14,271,3,0,
375,14,324,3,0,
375,14,334,3,0,
375,14,356,3,0,
375,14,393,3,0,
375,14,428,3,0,
375,14,442,3,0,
375,14,446,3,0,
375,14,15,4,0,
375,14,63,4,0,
375,14,70,4,0,
375,14,89,4,0,
375,14,92,4,0,
375,14,94,4,0,
375,14,104,4,0,
375,14,113,4,0,
375,14,115,4,0,
375,14,148,4,0,
375,14,153,4,0,
375,14,156,4,0,
375,14,157,4,0,
375,14,164,4,0,
375,14,182,4,0,
375,14,188,4,0,
375,14,201,4,0,
375,14,207,4,0,
375,14,216,4,0,
375,14,218,4,0,
375,14,237,4,0,
375,14,240,4,0,
375,14,241,4,0,
375,14,244,4,0,
375,14,247,4,0,
375,14,249,4,0,
375,14,263,4,0,
375,14,280,4,0,
375,14,317,4,0,
375,14,332,4,0,
375,14,360,4,0,
375,14,397,4,0,
375,14,430,4,0,
375,14,447,4,0,
375,14,468,4,0,
375,14,473,4,0,
375,14,477,4,0,
375,14,496,4,0,
375,14,523,4,0,
376,14,393,1,1,1
376,14,36,1,1,2
376,14,232,1,1,3
376,14,93,1,1,4
376,14,93,1,20,1
376,14,232,1,20,2
376,14,228,1,23,
376,14,357,1,26,
376,14,428,1,29,
376,14,418,1,32,
376,14,184,1,35,
376,14,97,1,38,
376,14,94,1,41,
376,14,309,1,44,
376,14,359,1,45,
376,14,334,1,53,
376,14,63,1,62,
376,14,8,3,0,
376,14,9,3,0,
376,14,173,3,0,
376,14,196,3,0,
376,14,214,3,0,
376,14,271,3,0,
376,14,324,3,0,
376,14,334,3,0,
376,14,335,3,0,
376,14,356,3,0,
376,14,393,3,0,
376,14,428,3,0,
376,14,442,3,0,
376,14,446,3,0,
376,14,15,4,0,
376,14,63,4,0,
376,14,70,4,0,
376,14,89,4,0,
376,14,92,4,0,
376,14,94,4,0,
376,14,104,4,0,
376,14,113,4,0,
376,14,115,4,0,
376,14,148,4,0,
376,14,153,4,0,
376,14,156,4,0,
376,14,157,4,0,
376,14,164,4,0,
376,14,182,4,0,
376,14,188,4,0,
376,14,201,4,0,
376,14,207,4,0,
376,14,216,4,0,
376,14,218,4,0,
376,14,237,4,0,
376,14,240,4,0,
376,14,241,4,0,
376,14,244,4,0,
376,14,247,4,0,
376,14,249,4,0,
376,14,263,4,0,
376,14,280,4,0,
376,14,317,4,0,
376,14,332,4,0,
376,14,360,4,0,
376,14,397,4,0,
376,14,416,4,0,
376,14,430,4,0,
376,14,447,4,0,
376,14,468,4,0,
376,14,473,4,0,
376,14,477,4,0,
376,14,496,4,0,
376,14,523,4,0,
377,14,153,1,1,1
377,14,23,1,1,2
377,14,88,1,9,
377,14,174,1,17,
377,14,276,1,25,
377,14,246,1,33,
377,14,334,1,41,
377,14,451,1,49,
377,14,199,1,57,
377,14,192,1,65,
377,14,444,1,73,
377,14,359,1,81,
377,14,63,1,89,
377,14,7,3,0,
377,14,8,3,0,
377,14,9,3,0,
377,14,173,3,0,
377,14,214,3,0,
377,14,276,3,0,
377,14,334,3,0,
377,14,335,3,0,
377,14,356,3,0,
377,14,409,3,0,
377,14,414,3,0,
377,14,442,3,0,
377,14,446,3,0,
377,14,63,4,0,
377,14,70,4,0,
377,14,85,4,0,
377,14,86,4,0,
377,14,87,4,0,
377,14,89,4,0,
377,14,91,4,0,
377,14,92,4,0,
377,14,104,4,0,
377,14,153,4,0,
377,14,156,4,0,
377,14,157,4,0,
377,14,164,4,0,
377,14,182,4,0,
377,14,201,4,0,
377,14,207,4,0,
377,14,216,4,0,
377,14,218,4,0,
377,14,219,4,0,
377,14,237,4,0,
377,14,241,4,0,
377,14,244,4,0,
377,14,249,4,0,
377,14,263,4,0,
377,14,280,4,0,
377,14,317,4,0,
377,14,374,4,0,
377,14,397,4,0,
377,14,411,4,0,
377,14,416,4,0,
377,14,444,4,0,
377,14,451,4,0,
377,14,479,4,0,
377,14,496,4,0,
377,14,523,4,0,
378,14,153,1,1,1
378,14,23,1,1,2
378,14,196,1,9,
378,14,174,1,17,
378,14,276,1,25,
378,14,246,1,33,
378,14,133,1,41,
378,14,451,1,49,
378,14,199,1,57,
378,14,192,1,65,
378,14,58,1,73,
378,14,359,1,81,
378,14,63,1,89,
378,14,8,3,0,
378,14,9,3,0,
378,14,173,3,0,
378,14,196,3,0,
378,14,214,3,0,
378,14,276,3,0,
378,14,324,3,0,
378,14,335,3,0,
378,14,356,3,0,
378,14,442,3,0,
378,14,58,4,0,
378,14,59,4,0,
378,14,63,4,0,
378,14,70,4,0,
378,14,85,4,0,
378,14,86,4,0,
378,14,87,4,0,
378,14,89,4,0,
378,14,92,4,0,
378,14,104,4,0,
378,14,153,4,0,
378,14,156,4,0,
378,14,157,4,0,
378,14,164,4,0,
378,14,182,4,0,
378,14,207,4,0,
378,14,216,4,0,
378,14,218,4,0,
378,14,219,4,0,
378,14,237,4,0,
378,14,240,4,0,
378,14,244,4,0,
378,14,249,4,0,
378,14,258,4,0,
378,14,263,4,0,
378,14,280,4,0,
378,14,317,4,0,
378,14,374,4,0,
378,14,397,4,0,
378,14,411,4,0,
378,14,416,4,0,
378,14,430,4,0,
378,14,451,4,0,
378,14,496,4,0,
378,14,523,4,0,
378,14,524,4,0,
379,14,153,1,1,1
379,14,23,1,1,2
379,14,232,1,9,
379,14,174,1,17,
379,14,276,1,25,
379,14,246,1,33,
379,14,334,1,41,1
379,14,133,1,41,2
379,14,451,1,49,
379,14,199,1,57,
379,14,192,1,65,
379,14,442,1,73,1
379,14,430,1,73,2
379,14,359,1,81,
379,14,63,1,89,
379,14,8,3,0,
379,14,9,3,0,
379,14,173,3,0,
379,14,214,3,0,
379,14,276,3,0,
379,14,334,3,0,
379,14,335,3,0,
379,14,356,3,0,
379,14,393,3,0,
379,14,442,3,0,
379,14,446,3,0,
379,14,63,4,0,
379,14,70,4,0,
379,14,85,4,0,
379,14,86,4,0,
379,14,87,4,0,
379,14,89,4,0,
379,14,92,4,0,
379,14,104,4,0,
379,14,153,4,0,
379,14,156,4,0,
379,14,157,4,0,
379,14,164,4,0,
379,14,182,4,0,
379,14,201,4,0,
379,14,207,4,0,
379,14,216,4,0,
379,14,218,4,0,
379,14,219,4,0,
379,14,237,4,0,
379,14,240,4,0,
379,14,241,4,0,
379,14,244,4,0,
379,14,249,4,0,
379,14,263,4,0,
379,14,280,4,0,
379,14,317,4,0,
379,14,332,4,0,
379,14,374,4,0,
379,14,397,4,0,
379,14,411,4,0,
379,14,416,4,0,
379,14,421,4,0,
379,14,430,4,0,
379,14,451,4,0,
379,14,468,4,0,
379,14,496,4,0,
379,14,523,4,0,
380,14,149,1,1,
380,14,273,1,5,
380,14,270,1,10,
380,14,219,1,15,
380,14,225,1,20,
380,14,346,1,25,
380,14,287,1,30,
380,14,296,1,35,
380,14,428,1,40,
380,14,105,1,45,
380,14,375,1,50,
380,14,204,1,55,
380,14,94,1,60,
380,14,505,1,65,
380,14,513,1,70,
380,14,470,1,75,
380,14,406,1,80,
380,14,361,1,85,
380,14,173,3,0,
380,14,196,3,0,
380,14,200,3,0,
380,14,214,3,0,
380,14,270,3,0,
380,14,271,3,0,
380,14,272,3,0,
380,14,277,3,0,
380,14,343,3,0,
380,14,355,3,0,
380,14,366,3,0,
380,14,387,3,0,
380,14,406,3,0,
380,14,428,3,0,
380,14,434,3,0,
380,14,478,3,0,
380,14,15,4,0,
380,14,19,4,0,
380,14,46,4,0,
380,14,57,4,0,
380,14,58,4,0,
380,14,63,4,0,
380,14,76,4,0,
380,14,85,4,0,
380,14,86,4,0,
380,14,87,4,0,
380,14,89,4,0,
380,14,92,4,0,
380,14,94,4,0,
380,14,104,4,0,
380,14,113,4,0,
380,14,115,4,0,
380,14,127,4,0,
380,14,138,4,0,
380,14,148,4,0,
380,14,156,4,0,
380,14,164,4,0,
380,14,182,4,0,
380,14,201,4,0,
380,14,207,4,0,
380,14,213,4,0,
380,14,216,4,0,
380,14,218,4,0,
380,14,219,4,0,
380,14,237,4,0,
380,14,240,4,0,
380,14,241,4,0,
380,14,244,4,0,
380,14,247,4,0,
380,14,263,4,0,
380,14,291,4,0,
380,14,332,4,0,
380,14,337,4,0,
380,14,347,4,0,
380,14,412,4,0,
380,14,416,4,0,
380,14,421,4,0,
380,14,447,4,0,
380,14,451,4,0,
380,14,468,4,0,
380,14,473,4,0,
380,14,477,4,0,
380,14,496,4,0,
380,14,514,4,0,
380,14,523,4,0,
381,14,149,1,1,
381,14,377,1,5,
381,14,270,1,10,
381,14,219,1,15,
381,14,225,1,20,
381,14,182,1,25,
381,14,287,1,30,
381,14,295,1,35,
381,14,428,1,40,
381,14,105,1,45,
381,14,375,1,50,
381,14,349,1,55,
381,14,94,1,60,
381,14,505,1,65,
381,14,477,1,70,
381,14,471,1,75,
381,14,406,1,80,
381,14,262,1,85,
381,14,173,3,0,
381,14,196,3,0,
381,14,200,3,0,
381,14,214,3,0,
381,14,270,3,0,
381,14,271,3,0,
381,14,277,3,0,
381,14,355,3,0,
381,14,366,3,0,
381,14,387,3,0,
381,14,406,3,0,
381,14,428,3,0,
381,14,434,3,0,
381,14,472,3,0,
381,14,15,4,0,
381,14,19,4,0,
381,14,46,4,0,
381,14,57,4,0,
381,14,58,4,0,
381,14,63,4,0,
381,14,76,4,0,
381,14,85,4,0,
381,14,86,4,0,
381,14,87,4,0,
381,14,89,4,0,
381,14,92,4,0,
381,14,94,4,0,
381,14,104,4,0,
381,14,113,4,0,
381,14,115,4,0,
381,14,127,4,0,
381,14,138,4,0,
381,14,148,4,0,
381,14,156,4,0,
381,14,164,4,0,
381,14,182,4,0,
381,14,201,4,0,
381,14,207,4,0,
381,14,213,4,0,
381,14,216,4,0,
381,14,218,4,0,
381,14,219,4,0,
381,14,237,4,0,
381,14,240,4,0,
381,14,241,4,0,
381,14,244,4,0,
381,14,247,4,0,
381,14,263,4,0,
381,14,291,4,0,
381,14,332,4,0,
381,14,337,4,0,
381,14,347,4,0,
381,14,412,4,0,
381,14,416,4,0,
381,14,421,4,0,
381,14,447,4,0,
381,14,451,4,0,
381,14,468,4,0,
381,14,473,4,0,
381,14,477,4,0,
381,14,496,4,0,
381,14,514,4,0,
381,14,523,4,0,
382,14,352,1,1,
382,14,184,1,5,
382,14,34,1,15,
382,14,330,1,20,
382,14,392,1,30,
382,14,58,1,35,
382,14,246,1,45,
382,14,323,1,50,
382,14,347,1,60,
382,14,401,1,65,
382,14,329,1,75,
382,14,38,1,80,
382,14,56,1,90,
382,14,173,3,0,
382,14,196,3,0,
382,14,214,3,0,
382,14,253,3,0,
382,14,324,3,0,
382,14,335,3,0,
382,14,401,3,0,
382,14,442,3,0,
382,14,46,4,0,
382,14,57,4,0,
382,14,58,4,0,
382,14,59,4,0,
382,14,63,4,0,
382,14,70,4,0,
382,14,85,4,0,
382,14,86,4,0,
382,14,87,4,0,
382,14,89,4,0,
382,14,92,4,0,
382,14,104,4,0,
382,14,127,4,0,
382,14,156,4,0,
382,14,157,4,0,
382,14,164,4,0,
382,14,182,4,0,
382,14,207,4,0,
382,14,216,4,0,
382,14,218,4,0,
382,14,219,4,0,
382,14,237,4,0,
382,14,240,4,0,
382,14,244,4,0,
382,14,249,4,0,
382,14,258,4,0,
382,14,263,4,0,
382,14,280,4,0,
382,14,291,4,0,
382,14,317,4,0,
382,14,347,4,0,
382,14,416,4,0,
382,14,496,4,0,
382,14,503,4,0,
382,14,523,4,0,
383,14,341,1,1,
383,14,184,1,5,
383,14,436,1,15,
383,14,359,1,20,
383,14,156,1,30,
383,14,89,1,35,
383,14,246,1,45,
383,14,284,1,50,
383,14,339,1,60,
383,14,414,1,65,
383,14,90,1,75,
383,14,76,1,80,
383,14,126,1,90,
383,14,7,3,0,
383,14,9,3,0,
383,14,173,3,0,
383,14,214,3,0,
383,14,231,3,0,
383,14,253,3,0,
383,14,335,3,0,
383,14,406,3,0,
383,14,414,3,0,
383,14,442,3,0,
383,14,446,3,0,
383,14,14,4,0,
383,14,15,4,0,
383,14,46,4,0,
383,14,53,4,0,
383,14,63,4,0,
383,14,70,4,0,
383,14,76,4,0,
383,14,85,4,0,
383,14,86,4,0,
383,14,87,4,0,
383,14,89,4,0,
383,14,91,4,0,
383,14,92,4,0,
383,14,104,4,0,
383,14,126,4,0,
383,14,156,4,0,
383,14,157,4,0,
383,14,164,4,0,
383,14,182,4,0,
383,14,201,4,0,
383,14,207,4,0,
383,14,216,4,0,
383,14,218,4,0,
383,14,219,4,0,
383,14,237,4,0,
383,14,241,4,0,
383,14,244,4,0,
383,14,249,4,0,
383,14,263,4,0,
383,14,280,4,0,
383,14,315,4,0,
383,14,317,4,0,
383,14,332,4,0,
383,14,337,4,0,
383,14,339,4,0,
383,14,374,4,0,
383,14,397,4,0,
383,14,411,4,0,
383,14,416,4,0,
383,14,421,4,0,
383,14,444,4,0,
383,14,468,4,0,
383,14,479,4,0,
383,14,496,4,0,
383,14,510,4,0,
383,14,523,4,0,
383,14,525,4,0,
384,14,239,1,1,
384,14,184,1,5,
384,14,242,1,15,
384,14,304,1,20,
384,14,156,1,30,
384,14,403,1,35,
384,14,246,1,45,
384,14,200,1,50,
384,14,349,1,60,
384,14,19,1,65,
384,14,245,1,75,
384,14,63,1,80,
384,14,406,1,90,
384,14,20,3,0,
384,14,173,3,0,
384,14,196,3,0,
384,14,200,3,0,
384,14,214,3,0,
384,14,231,3,0,
384,14,253,3,0,
384,14,304,3,0,
384,14,366,3,0,
384,14,401,3,0,
384,14,406,3,0,
384,14,414,3,0,
384,14,434,3,0,
384,14,442,3,0,
384,14,14,4,0,
384,14,19,4,0,
384,14,46,4,0,
384,14,53,4,0,
384,14,57,4,0,
384,14,58,4,0,
384,14,59,4,0,
384,14,63,4,0,
384,14,70,4,0,
384,14,76,4,0,
384,14,85,4,0,
384,14,86,4,0,
384,14,87,4,0,
384,14,89,4,0,
384,14,92,4,0,
384,14,104,4,0,
384,14,126,4,0,
384,14,127,4,0,
384,14,156,4,0,
384,14,157,4,0,
384,14,164,4,0,
384,14,182,4,0,
384,14,201,4,0,
384,14,207,4,0,
384,14,216,4,0,
384,14,218,4,0,
384,14,237,4,0,
384,14,240,4,0,
384,14,241,4,0,
384,14,244,4,0,
384,14,249,4,0,
384,14,263,4,0,
384,14,280,4,0,
384,14,291,4,0,
384,14,315,4,0,
384,14,317,4,0,
384,14,332,4,0,
384,14,337,4,0,
384,14,339,4,0,
384,14,360,4,0,
384,14,374,4,0,
384,14,411,4,0,
384,14,412,4,0,
384,14,416,4,0,
384,14,421,4,0,
384,14,444,4,0,
384,14,468,4,0,
384,14,496,4,0,
384,14,497,4,0,
384,14,507,4,0,
384,14,510,4,0,
384,14,523,4,0,
384,14,525,4,0,
385,14,273,1,1,1
385,14,93,1,1,2
385,14,156,1,5,
385,14,129,1,10,
385,14,270,1,15,
385,14,94,1,20,
385,14,287,1,25,
385,14,156,1,30,
385,14,428,1,35,
385,14,38,1,40,
385,14,356,1,45,
385,14,361,1,50,
385,14,248,1,55,
385,14,322,1,60,
385,14,387,1,65,
385,14,353,1,70,
385,14,7,3,0,
385,14,8,3,0,
385,14,9,3,0,
385,14,173,3,0,
385,14,196,3,0,
385,14,214,3,0,
385,14,253,3,0,
385,14,270,3,0,
385,14,271,3,0,
385,14,277,3,0,
385,14,278,3,0,
385,14,285,3,0,
385,14,324,3,0,
385,14,334,3,0,
385,14,356,3,0,
385,14,387,3,0,
385,14,409,3,0,
385,14,428,3,0,
385,14,442,3,0,
385,14,446,3,0,
385,14,478,3,0,
385,14,63,4,0,
385,14,85,4,0,
385,14,86,4,0,
385,14,87,4,0,
385,14,92,4,0,
385,14,94,4,0,
385,14,104,4,0,
385,14,113,4,0,
385,14,115,4,0,
385,14,138,4,0,
385,14,148,4,0,
385,14,156,4,0,
385,14,164,4,0,
385,14,182,4,0,
385,14,201,4,0,
385,14,207,4,0,
385,14,216,4,0,
385,14,218,4,0,
385,14,219,4,0,
385,14,237,4,0,
385,14,240,4,0,
385,14,241,4,0,
385,14,244,4,0,
385,14,247,4,0,
385,14,263,4,0,
385,14,332,4,0,
385,14,347,4,0,
385,14,369,4,0,
385,14,374,4,0,
385,14,412,4,0,
385,14,416,4,0,
385,14,430,4,0,
385,14,433,4,0,
385,14,447,4,0,
385,14,451,4,0,
385,14,473,4,0,
385,14,477,4,0,
385,14,496,4,0,
386,14,43,1,1,1
386,14,35,1,1,2
386,14,101,1,9,
386,14,100,1,17,
386,14,282,1,25,
386,14,228,1,33,
386,14,94,1,41,
386,14,289,1,49,
386,14,375,1,57,
386,14,428,1,65,
386,14,322,1,73,
386,14,105,1,81,
386,14,354,1,89,
386,14,63,1,97,
386,14,7,3,0,
386,14,8,3,0,
386,14,9,3,0,
386,14,20,3,0,
386,14,67,3,0,
386,14,173,3,0,
386,14,196,3,0,
386,14,214,3,0,
386,14,271,3,0,
386,14,272,3,0,
386,14,277,3,0,
386,14,278,3,0,
386,14,282,3,0,
386,14,285,3,0,
386,14,289,3,0,
386,14,324,3,0,
386,14,356,3,0,
386,14,409,3,0,
386,14,428,3,0,
386,14,446,3,0,
386,14,472,3,0,
386,14,15,4,0,
386,14,58,4,0,
386,14,63,4,0,
386,14,70,4,0,
386,14,76,4,0,
386,14,85,4,0,
386,14,86,4,0,
386,14,87,4,0,
386,14,92,4,0,
386,14,94,4,0,
386,14,104,4,0,
386,14,113,4,0,
386,14,115,4,0,
386,14,138,4,0,
386,14,148,4,0,
386,14,156,4,0,
386,14,157,4,0,
386,14,164,4,0,
386,14,182,4,0,
386,14,207,4,0,
386,14,216,4,0,
386,14,218,4,0,
386,14,219,4,0,
386,14,237,4,0,
386,14,240,4,0,
386,14,241,4,0,
386,14,244,4,0,
386,14,247,4,0,
386,14,249,4,0,
386,14,259,4,0,
386,14,263,4,0,
386,14,269,4,0,
386,14,280,4,0,
386,14,317,4,0,
386,14,332,4,0,
386,14,347,4,0,
386,14,374,4,0,
386,14,398,4,0,
386,14,411,4,0,
386,14,412,4,0,
386,14,416,4,0,
386,14,430,4,0,
386,14,433,4,0,
386,14,447,4,0,
386,14,451,4,0,
386,14,473,4,0,
386,14,477,4,0,
386,14,490,4,0,
386,14,496,4,0,
386,14,502,4,0,
387,14,33,1,1,
387,14,110,1,5,
387,14,71,1,9,
387,14,75,1,13,
387,14,174,1,17,
387,14,44,1,21,
387,14,72,1,25,
387,14,73,1,29,
387,14,235,1,33,
387,14,242,1,37,
387,14,202,1,41,
387,14,437,1,45,
387,14,34,2,0,
387,14,37,2,0,
387,14,38,2,0,
387,14,74,2,0,
387,14,133,2,0,
387,14,254,2,0,
387,14,255,2,0,
387,14,256,2,0,
387,14,276,2,0,
387,14,321,2,0,
387,14,328,2,0,
387,14,388,2,0,
387,14,402,2,0,
387,14,414,2,0,
387,14,469,2,0,
387,14,173,3,0,
387,14,202,3,0,
387,14,214,3,0,
387,14,231,3,0,
387,14,235,3,0,
387,14,276,3,0,
387,14,388,3,0,
387,14,402,3,0,
387,14,414,3,0,
387,14,446,3,0,
387,14,520,3,0,
387,14,14,4,0,
387,14,15,4,0,
387,14,70,4,0,
387,14,76,4,0,
387,14,92,4,0,
387,14,104,4,0,
387,14,113,4,0,
387,14,115,4,0,
387,14,148,4,0,
387,14,156,4,0,
387,14,164,4,0,
387,14,182,4,0,
387,14,207,4,0,
387,14,213,4,0,
387,14,216,4,0,
387,14,218,4,0,
387,14,219,4,0,
387,14,237,4,0,
387,14,241,4,0,
387,14,249,4,0,
387,14,263,4,0,
387,14,412,4,0,
387,14,447,4,0,
387,14,496,4,0,
388,14,33,1,1,1
388,14,110,1,1,2
388,14,110,1,5,
388,14,71,1,9,
388,14,75,1,13,
388,14,174,1,17,
388,14,44,1,22,
388,14,72,1,27,
388,14,73,1,32,
388,14,235,1,37,
388,14,242,1,42,
388,14,202,1,47,
388,14,437,1,52,
388,14,173,3,0,
388,14,202,3,0,
388,14,214,3,0,
388,14,231,3,0,
388,14,235,3,0,
388,14,276,3,0,
388,14,388,3,0,
388,14,402,3,0,
388,14,414,3,0,
388,14,446,3,0,
388,14,520,3,0,
388,14,14,4,0,
388,14,15,4,0,
388,14,70,4,0,
388,14,76,4,0,
388,14,92,4,0,
388,14,104,4,0,
388,14,113,4,0,
388,14,115,4,0,
388,14,148,4,0,
388,14,156,4,0,
388,14,164,4,0,
388,14,182,4,0,
388,14,207,4,0,
388,14,213,4,0,
388,14,216,4,0,
388,14,218,4,0,
388,14,219,4,0,
388,14,237,4,0,
388,14,241,4,0,
388,14,249,4,0,
388,14,263,4,0,
388,14,412,4,0,
388,14,447,4,0,
388,14,496,4,0,
389,14,452,1,1,1
389,14,33,1,1,2
389,14,110,1,1,3
389,14,71,1,1,4
389,14,75,1,1,5
389,14,110,1,5,
389,14,71,1,9,
389,14,75,1,13,
389,14,174,1,17,
389,14,44,1,22,
389,14,72,1,27,
389,14,89,1,32,
389,14,73,1,33,
389,14,235,1,39,
389,14,242,1,45,
389,14,202,1,51,
389,14,437,1,57,
389,14,173,3,0,
389,14,200,3,0,
389,14,202,3,0,
389,14,214,3,0,
389,14,231,3,0,
389,14,235,3,0,
389,14,276,3,0,
389,14,335,3,0,
389,14,338,3,0,
389,14,388,3,0,
389,14,402,3,0,
389,14,414,3,0,
389,14,442,3,0,
389,14,446,3,0,
389,14,520,3,0,
389,14,14,4,0,
389,14,15,4,0,
389,14,46,4,0,
389,14,63,4,0,
389,14,70,4,0,
389,14,76,4,0,
389,14,89,4,0,
389,14,92,4,0,
389,14,104,4,0,
389,14,113,4,0,
389,14,115,4,0,
389,14,148,4,0,
389,14,156,4,0,
389,14,157,4,0,
389,14,164,4,0,
389,14,182,4,0,
389,14,201,4,0,
389,14,207,4,0,
389,14,213,4,0,
389,14,216,4,0,
389,14,218,4,0,
389,14,219,4,0,
389,14,237,4,0,
389,14,241,4,0,
389,14,249,4,0,
389,14,263,4,0,
389,14,317,4,0,
389,14,397,4,0,
389,14,412,4,0,
389,14,416,4,0,
389,14,444,4,0,
389,14,447,4,0,
389,14,496,4,0,
389,14,523,4,0,
390,14,10,1,1,1
390,14,43,1,1,2
390,14,52,1,7,
390,14,269,1,9,
390,14,154,1,15,
390,14,172,1,17,
390,14,417,1,23,
390,14,259,1,25,
390,14,263,1,31,
390,14,83,1,33,
390,14,512,1,39,
390,14,303,1,41,
390,14,53,1,47,
390,14,7,2,0,
390,14,9,2,0,
390,14,24,2,0,
390,14,66,2,0,
390,14,68,2,0,
390,14,116,2,0,
390,14,227,2,0,
390,14,252,2,0,
390,14,257,2,0,
390,14,264,2,0,
390,14,270,2,0,
390,14,274,2,0,
390,14,299,2,0,
390,14,501,2,0,
390,14,7,3,0,
390,14,9,3,0,
390,14,67,3,0,
390,14,173,3,0,
390,14,214,3,0,
390,14,231,3,0,
390,14,253,3,0,
390,14,257,3,0,
390,14,270,3,0,
390,14,272,3,0,
390,14,283,3,0,
390,14,343,3,0,
390,14,441,3,0,
390,14,446,3,0,
390,14,519,3,0,
390,14,14,4,0,
390,14,15,4,0,
390,14,53,4,0,
390,14,70,4,0,
390,14,91,4,0,
390,14,92,4,0,
390,14,104,4,0,
390,14,126,4,0,
390,14,156,4,0,
390,14,164,4,0,
390,14,182,4,0,
390,14,207,4,0,
390,14,213,4,0,
390,14,216,4,0,
390,14,218,4,0,
390,14,237,4,0,
390,14,241,4,0,
390,14,249,4,0,
390,14,259,4,0,
390,14,261,4,0,
390,14,263,4,0,
390,14,269,4,0,
390,14,280,4,0,
390,14,315,4,0,
390,14,332,4,0,
390,14,339,4,0,
390,14,369,4,0,
390,14,374,4,0,
